Price,Close,High,Low,Open,Volume,SMA_50,Volatility
Ticker,LREN3.SA,LREN3.SA,LREN3.SA,LREN3.SA,LREN3.SA,,
Date,,,,,,,
2025-01-23,13.0,13.239999771118164,12.720000267028809,13.109999656677246,20940600,,
2025-01-24,13.170000076293945,13.390000343322754,12.899999618530273,12.90999984741211,11096400,,
2025-01-27,13.649999618530273,13.729999542236328,13.079999923706055,13.079999923706055,19215400,,
2025-01-28,13.430000305175781,13.75,13.359999656677246,13.600000381469727,12682500,,
2025-01-29,13.390000343322754,13.6899995803833,13.239999771118164,13.489999771118164,11869400,,
