Price,Close,High,Low,Open,Volume,SMA_50,Volatility
Ticker,QUAL3.SA,QUAL3.SA,QUAL3.SA,QUAL3.SA,QUAL3.SA,,
Date,,,,,,,
2025-01-23,1.7100000381469727,1.7300000190734863,1.6699999570846558,1.7000000476837158,2694500,,
2025-01-24,1.6799999475479126,1.7899999618530273,1.6799999475479126,1.7000000476837158,2984400,,
2025-01-27,1.7400000095367432,1.7799999713897705,1.659999966621399,1.6799999475479126,3074600,,
2025-01-28,1.7899999618530273,1.8200000524520874,1.690000057220459,1.7400000095367432,4400700,,
2025-01-29,1.8300000429153442,1.8700000047683716,1.7699999809265137,1.809999942779541,2869500,,
