Price,Close,High,Low,Open,Volume,SMA_50,Volatility
Ticker,TOTS3.SA,TOTS3.SA,TOTS3.SA,TOTS3.SA,TOTS3.SA,,
Date,,,,,,,
2025-01-23,29.239999771118164,29.770000457763672,29.079999923706055,29.100000381469727,3249300,,
2025-01-24,29.90999984741211,30.190000534057617,28.989999771118164,29.200000762939453,2924600,,
2025-01-27,31.209999084472656,31.610000610351562,29.489999771118164,29.489999771118164,3451300,,
2025-01-28,30.790000915527344,31.25,30.43000030517578,30.790000915527344,3328100,,
2025-01-29,31.149999618530273,31.34000015258789,30.450000762939453,31.049999237060547,3357600,,
