Price,Close,High,Low,Open,Volume,SMA_50,Volatility
Ticker,CPFE3.SA,CPFE3.SA,CPFE3.SA,CPFE3.SA,CPFE3.SA,,
Date,,,,,,,
2025-01-23,33.150001525878906,33.720001220703125,33.0,33.099998474121094,2525000,,
2025-01-24,32.959999084472656,33.150001525878906,32.810001373291016,33.150001525878906,1055100,,
2025-01-27,33.81999969482422,33.81999969482422,32.849998474121094,32.900001525878906,1717800,,
2025-01-28,33.959999084472656,34.15999984741211,33.5099983215332,33.79999923706055,1817600,,
2025-01-29,33.70000076293945,34.16999816894531,33.5099983215332,34.0,933500,,
