Price,Close,High,Low,Open,Volume,SMA_50,Volatility
Ticker,ELET6.SA,ELET6.SA,ELET6.SA,ELET6.SA,ELET6.SA,,
Date,,,,,,,
2025-01-23,38.779998779296875,39.279998779296875,38.59000015258789,38.939998626708984,931700,,
2025-01-24,38.63999938964844,38.939998626708984,38.4900016784668,38.790000915527344,752500,,
2025-01-27,39.86000061035156,39.86000061035156,38.29999923706055,38.470001220703125,1380400,,
2025-01-28,39.560001373291016,40.119998931884766,39.47999954223633,39.88999938964844,1033400,,
2025-01-29,39.29999923706055,39.83000183105469,39.189998626708984,39.83000183105469,681700,,
