Price,Close,High,Low,Open,Volume,SMA_50,Volatility
Ticker,BEEF3.SA,BEEF3.SA,BEEF3.SA,BEEF3.SA,BEEF3.SA,,
Date,,,,,,,
2025-01-23,4.480000019073486,4.809999942779541,4.480000019073486,4.809999942779541,20046100,,
2025-01-24,4.440000057220459,4.559999942779541,4.440000057220459,4.480000019073486,8614900,,
2025-01-27,4.880000114440918,4.880000114440918,4.409999847412109,4.449999809265137,13856300,,
2025-01-28,4.820000171661377,4.920000076293945,4.789999961853027,4.869999885559082,5088000,,
2025-01-29,4.809999942779541,4.909999847412109,4.739999771118164,4.860000133514404,4378600,,
