Price,Close,High,Low,Open,Volume,SMA_50,Volatility
Ticker,USIM5.SA,USIM5.SA,USIM5.SA,USIM5.SA,USIM5.SA,,
Date,,,,,,,
2025-01-23,5.150000095367432,5.349999904632568,5.090000152587891,5.269999980926514,14352300,,
2025-01-24,5.230000019073486,5.360000133514404,5.179999828338623,5.190000057220459,15514400,,
2025-01-27,5.409999847412109,5.429999828338623,5.150000095367432,5.230000019073486,10895000,,
2025-01-28,5.329999923706055,5.46999979019165,5.289999961853027,5.409999847412109,11737500,,
2025-01-29,5.400000095367432,5.429999828338623,5.309999942779541,5.400000095367432,10531400,,
